word	book0	book1	book2
frenchman	0	6	0
frenchmen	0	1	0
frenzied	0	2	0
frenzy	0	3	0
frequent	0	5	4
frequenting	0	0	1
frequently	0	3	3
fresh	6	9	21
fresher	0	1	1
freshness	0	1	5
fret	0	1	2
friar	1	0	0
friday	1	4	1
friend	15	97	141
friendless	0	0	2
friendliness	0	1	1
friendly	1	8	6
friendship	0	3	3
fright	0	3	2
frighten	2	3	16
frightened	0	8	7
frightening	0	1	1
frightful	3	7	5
frightfully	0	3	2
frill	0	1	3
fringe	1	1	0
frisk	1	0	0
frivolity	0	1	1
frizzle	0	1	0
frizzled	0	1	0
frizzling	0	1	0
fro	2	13	18
frob	0	0	1
frock	0	1	5
frog	0	2	1
frolicsome	0	1	1
front	2	12	25
frontier	0	1	0
frontispiece	1	0	0
frost	6	3	0
frosty	1	1	0
froth	0	1	0
frouzy	1	0	0
frown	2	8	7
frowsy	0	0	1
froze	1	0	0
frozen	2	1	2
frugal	0	1	0
fruit	3	7	3
fruiterer	1	0	0
fruitful	0	1	0
fruitless	0	2	4
frustrate	0	1	0
fry	1	2	3
fuel	2	1	0
ful	1	0	2
fulfil	0	0	1
fulfilment	0	1	1
full	27	41	78
fully	1	5	4
fulness	0	1	1
fumble	0	0	2
fumbled	0	1	0
fume	0	0	1
fumigate	0	0	1
fun	0	0	3
function	0	3	1
functionary	0	11	4
fund	1	0	0
fundraising	1	0	0
funeral	3	8	8
funereal	0	1	0
funny	0	0	5
fur	2	4	2
furious	0	7	7
furiously	0	1	7
furnace	0	3	0
furnish	2	6	10
furniture	1	4	7
furrow	2	3	0
furth	0	1	2
furtherance	0	1	0
furthermore	0	0	3
furtive	0	1	0
furtively	0	1	2
fury	0	5	6
furze	1	0	0
fuse	0	1	0
fustian	0	0	1
futur	0	1	0
future	11	12	13
g	1	1	1
gab	0	0	1
gabelle	0	29	0
gable	0	0	2
gad	0	0	1
gadso	0	0	1
gag	0	1	0
gaiety	0	0	2
gaily	3	1	2
gain	3	9	17
gained	0	1	1
gaining	0	1	0
gainsay	1	1	0
gait	1	0	1
gaiter	0	1	2
gal	0	0	4
gale	1	0	0
gall	0	1	4
gallant	0	1	2
gallantly	1	1	1
gallantries	0	0	1
gallantry	1	6	1
galleries	0	1	0
gallery	0	0	5
galley	0	1	0
gallon	0	1	0
gallop	0	6	4
gallow	0	8	9
galvanic	0	0	1
gamble	0	0	1
game	7	8	25
games	0	1	0
gamfield	0	0	25
gammon	0	0	3
gamut	0	1	0
gander	0	1	0
gang	0	0	5
gaol	1	7	0
gaoler	0	23	0
gap	1	0	2
gape	0	0	1
garb	0	1	1
garbage	0	0	1
garden	1	12	24
gardener	0	0	1
gardening	0	0	1
garland	0	0	1
garment	7	2	8
garner	0	1	0
garnish	0	1	2
garnished	0	0	1
garret	1	15	4
garrison	0	2	0
gas	2	0	5
gash	0	0	1
gasp	2	0	7
gaspard	0	8	0
gate	4	36	37
gates	0	1	1
gateway	1	1	2
gather	1	8	10
gathering	1	3	1
gaudy	0	0	1
gaugy	0	0	1
gaul	0	1	0
gaunt	0	4	2
gauze	0	1	0
gave	0	0	4
gay	2	1	2
gayest	0	1	1
gaze	2	5	21
gazer	0	0	1
gazette	0	1	1
gazing	0	0	2
gbnewby	1	0	0
geese	2	0	0
gen	0	0	9
gender	0	1	0
genealogy	0	0	1
genelman	0	0	2
general	5	56	18
generality	0	1	0
generally	0	4	8
generation	3	6	3
generosity	0	6	1
generous	5	3	4
geneva	0	0	1
genial	2	1	0
genii	0	0	1
genius	2	2	6
genivine	0	0	1
genteel	0	1	3
gentility	0	1	1
gentle	3	12	30
gentleman	26	104	366
gentlemanly	0	0	1
gentlemen	1	1	0
gentleness	0	2	1
gentlman	0	0	5
gently	4	15	20
genuine	0	2	4
george	0	11	1
germain	0	1	0
german	0	1	0
gesticulation	0	1	2
gesture	0	7	9
get	26	127	213
gets	0	0	2
getting	1	4	3
ghastliness	0	1	0
ghastly	0	3	8
ghost	100	21	4
ghostly	7	5	0
giant	1	5	1
giants	1	0	0
gibbet	0	0	1
giddily	0	1	0
giddinesse	0	1	0
giddy	1	0	0
gift	0	1	2
gifted	0	0	1
gig	1	0	4
gigantic	1	0	1
gigantically	0	1	0
gilding	0	0	1
gile	0	1	102
giles	0	0	17
gills	1	0	0
gilt	0	0	1
gin	1	1	15
ginger	0	0	1
gird	2	1	0
girdle	0	2	0
girl	18	14	239
girlhood	0	1	0
girlish	0	1	0
girls	1	0	0
girth	1	0	0
give	39	111	191
given	0	0	1
giving	0	0	1
glad	3	6	27
gladden	0	1	2
gladly	2	0	1
gladness	1	1	1
gladsome	1	0	0
glance	8	37	57
glanced	1	4	6
glancing	0	1	0
glare	2	6	10
glared	1	0	0
glaring	0	0	1
glass	3	32	48
glassful	0	5	2
glassy	0	0	1
glaze	1	0	0
gleam	0	7	9
gleaming	2	0	0
gleams	0	1	0
glean	0	1	1
glee	3	0	1
gleefully	0	0	1
glib	0	1	0
glide	1	4	7
glided	0	0	1
glim	0	0	4
glimmer	0	1	2
glimmering	0	0	1
glimpse	2	2	7
glint	0	1	0
glisten	2	0	6
glistened	0	0	1
glistening	0	0	1
glitter	0	2	0
glittered	1	0	0
glo	0	0	1
globe	3	0	0
gloom	4	5	11
gloomily	0	4	0
gloomy	2	13	17
glorious	6	2	1
glory	1	2	4
glos	0	1	0
glove	1	1	4
glow	6	6	6
gloweringly	0	1	0
glowing	0	0	1
glue	1	0	0
glut	0	0	1
glutinous	0	1	0
gnashing	0	1	0
gnat	0	1	0
gnaw	3	2	0
go	85	390	357
goad	0	0	1
goaded	0	0	3
goal	1	1	1
goblet	1	1	0
goblin	1	1	1
god	12	32	35
goddess	0	1	0
godmother	0	1	0
goer	0	1	0
goes	0	0	2
goin	0	1	0
going	5	19	15
gold	4	10	20
golden	3	33	0
gone	2	6	9
good	73	249	281
goodly	1	1	0
goodness	1	2	20
goodwill	0	1	0
goose	8	1	0
gore	0	1	2
gorge	0	1	0
gorgeous	0	2	0
gorgeously	0	0	1
gorgon	0	4	0
gory	0	1	0
gossamer	0	1	0
gossip	0	4	0
got	7	32	35
gothic	1	0	0
govern	1	2	2
government	1	7	2
governor	0	4	1
gown	7	3	9
grab	0	0	3
grace	2	7	5
graceful	2	1	1
gracefully	1	0	0
gracious	0	10	7
graciously	0	2	6
gradation	0	1	0
grade	1	0	3
gradual	0	3	2
gradually	0	15	22
grain	0	5	3
grand	0	10	0
grandchild	0	1	0
grandeur	0	2	1
grandfather	0	1	4
grandmammas	0	1	0
grandmother	0	0	1
grandson	0	0	1
grannett	0	0	1
grant	1	5	4
grape	1	1	0
grasp	2	7	29
grasping	1	0	1
grass	3	19	6
grate	2	7	6
grated	0	1	0
grateful	2	2	9
gratefully	1	5	1
grater	0	0	1
gratification	0	0	3
gratified	0	0	3
gratify	0	2	5
gratifying	0	0	1
grating	0	2	1
gratis	1	0	0
gratitude	2	2	4
gratuitous	0	0	1
grave	6	20	31
gravel	0	1	0
gravely	1	3	3
gravestone	0	1	1
gravity	0	2	9
gravy	2	0	0
gray	0	0	1
grazi	0	0	1
grease	0	0	1
greasy	1	0	3
great	41	186	270
greatcoat	2	0	0
greatest	0	0	1
greatly	2	11	7
greatness	0	2	0
greece	0	1	0
greedily	0	2	0
greediness	0	0	1
greedy	1	3	1
greek	0	1	0
green	5	5	29
greenland	0	0	1
greet	2	0	4
greeting	1	2	0
gregarious	0	1	0
gregory	1	0	0
grenadi	0	1	0
grew	0	0	2
grey	2	9	4
gridiron	0	1	0
grief	2	4	16
grieve	2	4	2
grievously	0	0	1
grim	0	11	3
grimace	0	1	1
grimly	0	1	3
grimmer	0	1	0
grimness	0	2	0
grimwig	0	0	66
grimy	0	1	1
grin	1	2	20
grind	0	5	7
grinding	0	1	0
grindstone	1	11	0
grinning	1	0	4
grip	0	2	1
griping	1	0	0
grisly	0	2	0
grist	0	1	0
grizzle	0	2	1
grizzly	0	0	2
groan	0	3	4
grocer	4	2	0
grocery	0	1	0
grog	1	0	0
groom	1	0	0
grope	2	2	4
groping	0	0	1
gross	1	1	2
grossly	0	1	0
grosvenor	0	0	1
grotesque	0	0	2
ground	10	40	56
groundsel	0	0	1
group	8	20	9
group62	1	0	0
grouped	0	1	0
grove	1	3	0
grovel	0	1	0
grovelling	0	0	2
grow	11	35	42
growl	4	5	26
growled	1	1	4
growling	0	0	4
growlingly	0	1	0
grown	0	3	1
growth	2	0	5
grub	0	0	2
grudge	0	1	0
grudging	0	1	0
grudgingly	0	1	0
gruel	3	0	13
gruff	1	3	1
gruffly	0	0	1
grumble	0	3	1
grunt	1	1	2
guard	2	51	14
guardhouse	0	2	0
guardianship	0	0	1
guess	3	7	10
guest	2	1	3
guidance	0	5	0
guide	1	3	3
guile	0	0	1
guileless	0	0	2
guillotine	0	27	0
guilt	0	1	5
guilty	1	8	9
guinea	0	6	1
guineas	0	4	4
guise	0	0	1
gulf	0	1	2
gulp	0	0	1
gum	0	0	1
gun	0	8	1
gunmaker	0	1	0
gunpowder	0	2	2
gurgle	0	0	1
gush	1	0	1
gust	0	1	2
gutenberg	95	99	98
gutter	0	1	2
gymnastic	0	0	1
gã	0	1	0
h	2	2	1
h1	1	1	2
h2	1	1	2
h3	1	1	2
h4	1	1	2
h5	1	1	2
h6	1	1	0
ha	24	10	88
habit	2	12	9
habitation	0	2	1
habitual	0	1	3
habitually	0	3	0
hack	0	2	1
hackney	0	2	4
hag	0	0	6
haggard	1	5	4
haggardness	0	0	1
haggle	0	0	1
hah	0	7	2
hail	1	9	2
haine	0	0	1
hair	8	64	36
haired	1	11	2
hairy	0	1	0
half	27	72	111
halfpence	0	0	2
halfpenny	0	0	7
hall	7	14	10
halliford	0	0	2
hallo	9	3	9
halloa	1	4	3
halloo	1	0	0
hallow	0	0	1
hallowed	0	1	1
halo	0	1	0
halt	0	2	8
halter	0	0	1
ham	0	0	3
hamlet	1	0	0
hammer	2	11	2
hammering	0	0	1
hammersmith	0	0	1
hampstead	0	0	2
hampton	0	0	1
han	0	0	1
hand	81	370	339
handcuff	0	0	4
handed	0	1	1
handful	1	3	1
handiwork	0	0	1
handkecher	0	0	1
handkercher	0	0	1
handkerchief	0	7	39
handkerchiefs	0	0	1
handle	2	2	5
handmaid	0	1	0
hands	1	4	2
handsome	4	12	10
handsomely	1	5	1
handwriting	0	1	0
handy	0	2	3
hang	14	24	39
hangdog	0	1	0
hanged	0	0	2
hanging	0	1	0
hangman	0	2	0
hankerchief	0	0	1
happen	16	33	25
happened	0	1	1
happier	0	0	1
happily	0	12	4
happiness	6	12	28
happy	16	33	53
harass	0	1	0
harbour	0	3	0
hard	11	50	63
harden	0	1	7
hardihood	0	1	1
hardily	1	0	0
hardly	3	15	22
hardship	0	1	0
hardy	0	0	1
hare	0	2	0
hark	1	3	4
harlequin	0	1	0
harm	1	14	10
harmless	2	3	2
harness	0	7	2
harp	1	1	0
harridan	0	0	2
harry	0	0	59
harsh	1	4	3
harshest	0	0	1
harshly	0	1	2
harshness	0	0	1
hart	2	1	1
harvest	0	2	0
hast	1	1	0
haste	3	2	13
hasten	1	2	11
hastened	0	0	1
hastily	0	4	44
hastiness	0	0	1
hasty	0	1	8
hat	3	17	71
hatband	0	1	2
hatchet	0	1	0
hate	0	3	11
hateful	0	1	0
hatfield	0	0	2
hatred	1	2	9
haughtily	0	1	0
haughtiness	0	0	2
haughty	0	1	5
haul	0	4	3
haunch	0	1	0
haunt	2	9	9
haunted	2	1	0
havid	0	0	1
havin	0	1	0
hawk	0	0	2
hawker	0	0	2
hawthorn	0	1	0
hay	0	5	1
haymaker	0	0	1
haystack	0	0	1
hazard	0	7	4
hazardous	0	0	1
head	42	221	259
headache	0	1	0
headgear	0	1	0
heading	5	0	0
headless	0	1	0
headlong	0	2	5
heads	0	1	0
healer	0	1	0
healing	0	1	1
health	3	11	16
healthy	0	5	2
heap	5	20	9
hear	35	119	215
heard	0	4	2
hearer	0	2	2
hearing	1	5	5
hears	0	0	1
hearse	2	4	1
heart	32	84	109
hearte	1	2	4
hearted	0	2	16
hearth	3	8	3
hearthstone	1	0	0
heartily	7	1	10
heartiness	1	0	0
heartless	0	2	0
hearty	5	0	9
heat	3	7	5
heated	1	1	0
heath	0	0	4
heathen	0	1	0
heave	1	6	4
heaven	7	39	32
heavenly	1	0	0
heavens	0	0	1
heaver	0	0	2
heavier	0	2	0
heavily	2	17	7
heavin	0	0	1
heaviness	0	0	1
heaving	0	1	1
heavy	17	46	49
hebrew	0	1	0
hedge	0	1	14
heed	1	5	9
heeded	1	0	0
heedful	0	1	0
heeding	0	0	1
heedless	0	1	2
heel	0	3	16
heerd	0	0	10
heigh	0	1	0
height	0	6	7
heighten	1	1	1
heir	1	0	0
hell	0	1	4
helmsman	1	0	0
help	15	43	66
helped	1	2	1
helpful	0	3	0
helpless	0	3	7
helplessness	0	0	1
helpmate	0	0	2
helter	0	0	1
hem	0	2	5
hen	0	0	1
hence	0	7	1
henceforth	0	4	1
hendon	0	0	1
herald	0	2	1
herb	0	5	0
herd	1	1	2
herein	0	1	0
heresy	1	1	0
heretofore	0	9	1
hereupon	0	1	0
hero	0	0	1
heroic	0	0	1
heroine	0	0	1
heroism	0	1	1
hesitate	0	5	17
hesitated	0	0	1
hesitating	0	0	1
hesitation	0	3	9
hew	0	1	0
hewed	0	1	0
hextricate	0	0	1
hey	3	2	1
hi	0	4	1
hid	1	0	1
hidden	1	1	0
hide	7	18	22
hideous	1	5	11
hideously	1	0	2
hiding	0	3	4
high	14	63	48
highgate	0	0	4
highly	1	12	6
highway	0	6	2
highwayman	0	3	0
highwaymen	0	1	0
hilary	0	2	0
hill	0	42	20
hilli	2	0	0
hilt	0	2	0
hind	0	1	2
hinge	2	1	3
hint	3	4	13
hip	0	1	0
hire	0	4	0
hiss	1	1	2
hist	0	0	1
historian	0	0	3
history	0	12	30
hit	0	2	10
hitch	0	0	1
hither	3	2	3
hitherto	0	1	4
ho	4	6	2
hoar	1	0	0
hoarding	1	0	0
hoarse	0	4	11
hoarsely	0	3	0
hoarser	0	1	1
hoarsest	0	1	0
hob	3	1	4
hobble	0	0	1
hockley	0	0	1
hoist	0	1	2
hoisting	0	3	0
holborn	0	0	2
hold	20	124	108
holden	0	1	0
holder	4	6	4
holding	1	0	0
hole	3	6	18
holiday	4	0	2
holiest	0	3	0
holiness	0	0	1
holler	0	0	1
hollow	2	9	10
hollowness	0	1	0
holly	7	0	0
holster	0	1	0
holy	0	2	0
homage	1	4	0
home	29	62	82
homeless	0	0	2
homely	0	1	2
homeopathic	0	0	1
homeward	1	0	7
hone	0	0	1
honest	2	21	9
honester	0	1	0
honestly	0	0	1
honeysuckle	0	0	2
honore	0	2	0
honour	5	38	23
honourable	0	4	1
honourably	0	0	1
honoured	1	2	1
honouring	0	1	0
hood	3	0	0
hoof	0	0	1
hoofs	0	1	1
hook	1	1	1
hoop	1	1	0
hooray	0	1	0
hooroar	0	2	0
hooroaring	0	1	0
hop	0	1	0
hope	24	101	90
hopeful	1	2	3
hopefulness	0	2	0
hopeless	0	7	4
hopelessness	0	0	1
hoping	0	1	1
hopping	0	3	0
hoptalmy	0	0	1
hor	0	0	1
horizon	0	2	0
horizontal	0	4	0
horn	1	1	1
horny	1	0	0
horrible	2	8	5
horribly	0	1	0
horrid	0	0	4
horrified	0	1	0
horror	6	11	14
horse	5	64	20
horseback	0	2	3
horsehair	0	1	0
horseman	0	3	0
hosi	0	0	1
hospital	1	4	2
host	0	1	2
hostile	0	1	0
hostler	0	0	2
hot	9	17	16
hotbraine	0	0	1
hotel	0	11	4
hound	0	0	2
hounsditch	0	1	0
hounslow	0	0	1
hour	18	97	81
house	39	126	190
housebreak	0	0	1
housebreaker	0	1	16
housebreaking	0	0	2
household	1	6	0
housekeep	0	1	0
housekeeper	2	0	9
housekeeping	0	1	0
housekeepings	0	0	1
houseless	0	0	2
housemaid	1	0	9
houses	0	1	0
housetop	0	1	1
hovel	0	1	2
hover	0	2	5
hovers	0	0	1
howbeit	0	1	0
however	6	30	47
howl	1	3	6
howsoever	0	1	0
hr	1	1	1
htm	1	1	0
html	0	0	1
http	10	0	0
https	0	1	0
huddle	0	0	4
hue	0	1	9
hues	0	0	1
hug	2	0	1
huge	0	1	4
hulk	0	0	1
hullo	0	0	2
hum	1	3	0
human	3	23	10
humane	0	2	6
humanely	0	0	1
humanising	0	1	0
humanity	1	6	7
humble	0	1	8
humbler	0	0	2
humbly	0	3	3
humbug	9	0	0
humiliated	0	0	1
humiliation	0	1	0
humility	2	2	8
humorous	0	0	1
humour	6	6	19
humouredly	0	0	1
humourous	0	0	1
humourously	0	0	1
hump	0	0	4
humph	0	1	3
hunchback	0	0	2
hundred	6	57	19
hung	3	2	12
hunger	0	16	6
hungering	0	0	1
hungry	2	6	11
hunk	0	0	1
hunt	0	3	3
hunted	0	1	0
hunter	0	1	1
hurdle	0	1	0
hurl	0	0	2
hurrah	2	0	1
hurricane	0	1	0
hurried	2	8	15
hurriedly	0	7	8
hurry	4	28	37
hurrying	0	0	2
hurt	1	3	9
husband	3	99	13
hush	1	18	27
hushing	0	2	0
husky	0	2	2
hussie	0	0	1
hustle	1	1	0
hut	1	3	1
hutche	0	1	0
huzzah	0	0	1
hyde	0	0	2
hydraulic	0	0	1
hypertext	1	1	1
hysteric	0	0	1
hysterical	0	0	3
hysterically	0	0	1
i	0	0	4
ice	2	2	1
icicle	2	0	0
icy	1	0	0
idea	6	19	17
identical	0	1	2
identification	1	4	1
identify	1	10	7
identity	1	0	3
idiomatic	0	1	0
idiot	1	1	4
idiotic	0	1	1
idle	2	5	6
idleness	0	2	0
idler	0	0	2
idlest	0	1	0
idly	0	1	2
idol	2	0	0
idquire	0	0	1
ie	2	0	0
ies	0	2	0
ight	0	0	1
ignite	1	0	0
ignobly	0	1	0
ignominious	0	0	1
ignorance	1	2	1
ignorant	0	7	2
ii	0	6	2
iii	0	6	2
ill	6	18	47
illegal	0	0	1
illegitimate	0	0	2
illness	0	1	13
illuminate	0	4	1
illusion	0	1	1
illustrate	2	0	3
illustration	5	6	1
illustrationsx	1	0	0
illustrationsxi	1	0	0
illustrative	0	0	1
illustrator	1	0	0
illustrious	1	6	0
image	1	5	1
imaginable	0	0	1
imaginary	0	5	1
imagination	1	3	7
imagine	0	11	6
imagining	0	2	1
imbecile	0	1	0
imbue	0	1	0
imitate	0	2	2
imitation	0	2	3
immaculate	0	1	0
immature	0	1	0
immeasurable	0	0	1
immeasurably	0	2	1
immediate	3	6	10
immediately	4	20	26
immemorial	0	1	0
immense	2	5	1
immensely	0	0	1
immersion	0	1	0
immoderately	0	0	1
immolate	0	1	0
immolation	0	1	0
immortal	2	2	0
immovable	1	6	0
immoveable	0	0	1
immunities	0	1	0
imp	0	0	3
impair	0	1	2
impart	0	5	3
imparted	0	0	3
impartial	0	0	1
impartially	0	1	1
impassable	0	1	0
impassive	0	3	0
impatience	0	6	10
impatient	0	4	7
impatiently	1	3	22
impeach	0	3	1
impeachment	0	1	0
impede	0	0	1
impediment	0	1	0
impel	0	3	1
impend	0	2	0
impenetrable	1	0	0
impenitently	0	1	0
imperative	0	1	0
imperatively	0	0	1
imperceptible	0	0	1
imperceptibly	1	0	0
imperfect	0	1	0
imperfectly	0	1	3
imperil	0	1	0
imperious	0	1	0
imperiously	0	0	2
impertinence	0	1	1
impertinent	0	0	2
imperturbable	0	1	0
impetuosity	0	0	3
impetuous	0	1	3
impetuously	0	0	1
impetus	0	0	1
impiety	0	0	1
impious	0	0	1
implacable	0	1	0
implacably	0	1	0
implant	0	0	2
implement	0	1	2
implicitly	0	1	2
implore	1	8	2
implored	0	0	1
imploringly	1	1	0
imply	2	3	5
import	0	0	1
importance	2	4	14
important	1	10	11
importunate	0	0	2
importunity	0	1	0
impose	1	6	9
imposition	0	1	0
impossibility	0	1	3
impossible	5	11	6
impost	0	1	0
imposter	0	0	1
impostor	0	1	2
impotence	0	0	1
impotent	0	0	1
impoverished	0	3	0
impracticable	0	1	0
imprecation	0	0	10
impregnate	0	0	2
impress	0	4	2
impressed	0	2	5
impressible	0	1	0
impression	1	9	12
impressive	0	2	6
impressively	0	1	2
imprint	0	0	4
imprinted	0	1	0
imprison	0	4	1
imprisonment	0	10	1
improbable	0	1	3
improper	0	0	1
impropriety	1	0	2
improve	2	3	10
improved	0	1	0
improvement	1	3	4
impudence	0	0	1
impudent	0	0	2
impulse	1	2	14
impure	0	1	0
impurity	0	1	0
imputation	0	1	1
inability	0	0	3
inaccurate	1	1	1
inadvertently	0	0	1
inanimate	0	1	2
inappropriate	0	3	0
inarticulately	0	1	0
inasmuch	1	1	6
inaudible	1	1	3
inaugurate	0	1	0
incapable	0	5	1
incarceration	0	0	1
incense	1	0	0
incertitude	0	0	1
incessant	2	1	0
incessantly	0	2	1
inch	2	3	5
incident	0	3	1
incidental	1	3	4
inclement	0	1	0
inclination	0	7	5
incline	3	1	6
inclined	0	0	1
inclose	0	0	1
include	14	15	13
included	1	1	1
including	0	1	1
incoherence	0	1	0
incoherent	1	0	3
incoherently	0	0	2
income	1	1	0
incommode	0	2	0
incommodious	0	1	0
incommodiousness	0	1	0
incomplete	1	4	2
incompleteness	0	1	0
incomprehensible	0	1	0
inconsiderable	0	0	1
inconsistency	0	3	0
inconsistent	0	1	0
inconsolable	0	0	1
incontestable	0	0	1
inconvenience	0	4	1
inconvenient	0	1	0
inconveniently	0	0	2
incorrigible	0	3	1
increase	2	3	23
incredible	1	0	1
incredulity	0	1	0
incredulous	1	0	4
incredulously	0	0	1
incumbent	0	2	0
incumbrance	0	1	0
incur	0	1	2
incurable	0	0	1
indebte	0	1	0
indecision	0	1	0
indeed	16	44	95
indefinitely	0	1	0
indemnify	1	1	2
indemnity	1	1	1
indent	0	3	3
indenture	0	0	3
independence	0	0	1
independent	0	1	3
indescribable	1	2	4
index	0	0	1
indicate	2	7	9
indication	0	1	4
indict	1	0	0
indictment	0	2	0
indie	0	0	3
indifference	0	7	6
indifferent	0	5	0
indifferently	0	2	0
indigence	0	0	2
indignant	0	2	3
indignantly	2	2	1
indignation	0	2	9
indignity	0	1	0
indirect	1	1	1
indirectly	1	1	2
indispensable	0	4	0
indispensably	0	0	2
indistinct	0	1	4
individual	4	8	8
individuality	0	1	0
individually	1	1	0
indivisible	0	5	0
indolent	0	0	1
indolently	0	0	1
indoor	1	1	0
indubitably	0	0	1
induce	0	3	8
inducement	0	1	2
indulge	0	0	8
industrious	0	1	1
industry	2	3	0
ineddicate	0	0	1
ineffable	0	0	1
ineffectual	0	0	3
ineffectually	0	0	1
inestimable	0	0	1
inevitable	0	1	0
inevitably	0	3	2
inexcusable	0	0	1
inexhaustible	0	0	1
inexorable	1	1	0
inexperienced	0	1	0
inexplicable	1	0	1
inexpressibly	2	0	0
infallible	0	1	2
infallibly	0	2	2
infamous	1	7	2
infamy	0	2	1
infancy	1	2	2
infant	1	1	12
infatuation	0	0	1
infect	0	2	1
infection	2	1	0
infer	0	2	0
inference	0	1	0
inferior	0	0	3
inferiority	0	0	1
infernal	1	2	5
infinite	0	4	0
infinitely	1	1	0
infirmary	0	0	1
infirmity	0	1	2
inflame	0	0	1
inflammatory	0	0	1
inflate	0	1	0
inflexible	0	0	2
inflict	0	2	7
inflicting	0	1	0
influence	4	31	15
influential	0	1	0
inform	1	8	12
informant	0	1	1
information	8	19	21
informed	0	1	1
informer	0	1	1
infraction	0	1	0
infringement	1	1	1
infuriate	0	0	3
infuse	0	1	0
ingenious	0	1	9
ingeniously	0	0	1
ingenuity	0	4	2
ingratitude	0	0	2
ingress	0	1	0
inhabit	0	1	3
inhabitant	0	4	5
inhale	0	0	1
inherit	0	2	2
inheritance	0	3	2
inheritor	0	1	0
inhuman	0	1	1
initial	0	3	0
initiate	0	0	1
injunction	0	2	5
injure	0	4	6
injured	0	0	1
injurious	0	1	1
injury	0	2	4
injustice	0	0	2
ink	0	2	0
inkstand	0	0	2
inland	0	0	1
inlet	0	0	1
inmate	0	4	10
inmost	0	0	2
inn	0	7	8
innately	0	1	0
inner	0	5	1
innermost	0	2	1
innocence	0	0	2
innocent	1	17	12
innocently	0	0	3
innumerable	1	0	0
inoffensive	0	1	0
inqu	0	0	1
inquest	0	0	2
inquire	7	15	123
inquiries	0	1	0
inquiringly	0	2	0
inquiry	1	8	24
inquisitive	0	2	1
inquisitively	0	2	0
insatiate	0	1	0
inscribe	0	2	0
inscription	0	5	1
inscrutability	0	1	0
inscrutable	0	2	0
insect	1	0	2
insecure	0	0	1
insensate	0	1	0
insensible	0	7	5
insensibly	0	0	2
inseparable	0	1	3
insert	0	0	2
inside	3	11	21
insignificant	1	0	0
insinuate	0	0	2
insinuation	0	1	0
insist	1	2	4
insolent	0	4	2
insomuch	0	1	0
inspect	0	2	4
inspection	1	2	4
inspiration	0	1	0
inspire	0	7	0
instal	0	1	0
instalment	1	1	0
instance	1	7	6
instant	5	16	53
instantaneous	1	0	1
instantaneously	0	0	2
instantly	4	7	4
instead	5	8	7
instill	0	0	1
instinct	0	1	2
instinctive	0	4	0
instinctively	0	2	4
institution	0	2	0
instruct	0	1	3
instructed	0	1	0
instruction	0	4	2
instrument	0	11	2
instrumental	0	0	1
insufferable	0	1	0
insufficient	0	2	0
insult	0	1	5
insulter	0	1	0
insupportable	0	1	1
intangible	0	1	0
integrity	0	1	0
intellectual	2	3	4
intelligence	0	8	27
intelligent	1	1	3
intelligible	0	5	3
intelligibly	0	1	0
intend	0	7	5
intense	1	1	8
intensely	0	3	1
intensified	0	1	0
intensity	0	2	3
intent	3	16	7
intention	2	11	11
intently	2	1	6
inter	1	0	0
intercede	1	0	0
intercession	0	0	1
interchange	0	6	2
intercourse	2	0	0
interduce	0	0	1
interest	3	29	33
interested	0	7	7
interesting	1	2	8
interfere	2	4	7
interfered	0	0	1
interference	0	0	3
interior	0	1	2
intermediate	1	1	0
interment	0	1	1
interminable	0	0	1
intermission	0	1	0
internal	1	3	4
internally	0	1	0
international	1	1	1
interpose	0	7	29
interposed	0	0	2
interposing	0	0	2
interpret	1	1	3
interpreter	0	1	0
interrogate	0	2	0
interrogation	0	0	1
interrogatory	0	0	1
interrupt	0	4	18
interrupted	0	1	1
interrupting	0	1	4
interruption	0	1	7
intersect	0	1	0
intersperse	0	0	1
interval	0	12	6
intervals	0	1	0
intervene	0	1	0
intervening	0	1	1
intervention	1	0	0
interview	0	4	16
interviews	0	1	0
intimacy	0	1	1
intimate	0	4	11
intimated	0	0	3
intimately	0	0	1
intimating	0	0	1
intimation	1	0	4
intolerable	0	1	0
intolerably	0	0	1
intoxicate	0	0	1
intoxicated	0	1	0
intoxication	0	2	0
intricacy	0	0	2
intricate	1	1	3
intrigue	0	1	0
introduce	1	1	7
introduction	0	2	1
introductory	0	0	4
intrude	0	0	1
intrusion	0	0	1
intrusively	0	0	1
inundation	0	2	0
invalid	0	0	3
invalidity	1	1	1
invaluable	0	0	2
invariable	0	0	2
invariably	0	3	3
invective	0	0	1
invent	0	0	1
invention	0	1	1
inventory	0	0	1
inversion	0	1	0
invest	0	3	1
investigate	0	0	1
investigation	0	0	3
investment	1	0	0
inveteracy	0	1	0
inveterate	0	1	0
invigorate	0	1	0
invincible	0	0	1
inviolate	0	2	0
invisible	5	4	0
invitation	0	0	5
invite	0	4	1
invoke	0	0	2
involuntarily	1	0	9
involuntary	0	3	1
involve	1	7	10
involved	0	2	1
inwalable	0	0	1
inward	0	2	3
inwardly	0	0	1
inwented	0	0	1
irascible	0	0	2
ire	0	0	1
irish	0	0	2
iron	8	23	21
ironical	0	1	3
ironmongery	1	0	0
irregular	0	1	0
irrelevant	0	0	1
irreligious	0	1	0
irrepressible	1	2	5
irresistible	2	0	1
irresistibly	2	0	2
irresolute	0	1	3
